"","xmid","scal","CL","maxc","DRUG_ID_lib","IC50"
"1",9.63267900675174,1.87252844071566,905934,0.1,1003,-1.86404542326461
"2",9.63267900675174,1.87252844071566,905934,0.1,1003,-1.86404542326461
"3",13.4508956596492,1.87252844071566,905934,2,1032,3.77827295801231
"4",12.2042326867083,1.87252844071566,905934,10,1036,4.52358994564394
"5",14.3394437427981,1.87252844071566,905934,0.25,1060,2.31472601495905
"6",14.3394437427981,1.87252844071566,905934,0.25,1060,2.31472601495905
"7",13.5803756758898,1.87252844071566,905934,10,1268,5.47745957864239
"8",12.2521379295313,1.87252844071566,905934,10,1510,4.55679532964074
"9",12.7211222143437,1.87252844071566,905934,2.5,1510,3.49557610326548
"10",7.39039048328514,1.3041846074698,905935,0.1,1003,-3.41828139130741
"11",7.39039048328514,1.3041846074698,905935,0.1,1003,-3.41828139130741
"12",12.1158292474805,1.3041846074698,905935,2,1032,2.85287543855727
"13",12.682971730046,1.3041846074698,905935,10,1036,4.8554265637574
"14",12.1325292370732,1.3041846074698,905935,0.25,1060,0.785009447579027
"15",12.1325292370732,1.3041846074698,905935,0.25,1060,0.785009447579027
"16",12.5118045038033,1.3041846074698,905935,10,1268,4.73678248348302
"17",12.8547274144536,1.3041846074698,905935,10,1510,4.97447853214969
"18",12.8335678561343,1.3041846074698,905935,2.5,1510,3.57351748283887
"19",7.05284045736499,2.01093594702864,907788,0.1,1003,-3.65225324007189
"20",7.05284045736499,2.01093594702864,907788,0.1,1003,-3.65225324007189
"21",10.4617769045496,2.01093594702864,907788,2,1032,1.70637372055611
"22",13.7995232346295,2.01093594702864,907788,10,1036,5.6293610911094
"23",12.6565570502624,2.01093594702864,907788,0.25,1060,1.1482378488261
"24",12.6565570502624,2.01093594702864,907788,0.25,1060,1.1482378488261
"25",11.2722217484785,2.01093594702864,907788,10,1268,3.87756919155888
"26",11.6169734765205,2.01093594702864,907788,10,1510,4.11653287984441
"27",13.1905333590764,2.01093594702864,907788,2.5,1510,3.82094711476036
"28",8.31189666041283,3.07331400013252,924100,0.1,1003,-2.77954198276277
"29",8.31189666041283,3.07331400013252,924100,0.1,1003,-2.77954198276277
"30",10.851548399921,3.07331400013252,924100,2,1032,1.97654273363548
"31",13.2695647951724,3.07331400013252,924100,10,1036,5.26202189298581
"32",11.7787523348115,3.07331400013252,924100,0.25,1060,0.539789985229044
"33",11.7787523348115,3.07331400013252,924100,0.25,1060,0.539789985229044
"34",13.2315845977353,3.07331400013252,924100,10,1268,5.23569602621515
"35",11.999229048967,3.07331400013252,924100,10,1510,4.38149225213898
"36",14.2177814922119,3.07331400013252,924100,2.5,1510,4.5329812619787
"37",7.63825174215489,3.25443068932669,924105,0.1,1003,-3.2464770585518
"38",7.63825174215489,3.25443068932669,924105,0.1,1003,-3.2464770585518
"39",4.1168552138985,3.25443068932669,924105,2,1032,-2.69159086019231
"40",10.3476036598696,3.25443068932669,924105,10,1036,3.23667277034492
"41",6.64547238168332,3.25443068932669,924105,0.25,1060,-3.01832854130662
"42",6.64547238168332,3.25443068932669,924105,0.25,1060,-3.01832854130662
"43",11.1793071808313,3.25443068932669,924105,10,1268,3.81316572096132
"44",12.0041360248748,3.25443068932669,924105,10,1510,4.38489350865458
"45",12.5730624430062,3.25443068932669,924105,2.5,1510,3.39294889020856
"46",9.75726926911638,2.12643535818614,1299075,0.1,1003,-1.77768603418134
"47",9.75726926911638,2.12643535818614,1299075,0.1,1003,-1.77768603418134
"48",12.108422210801,2.12643535818614,1299075,2,1032,2.84774127196658
"49",13.646315903308,2.12643535818614,1299075,10,1036,5.52316586136282
"50",14.2208338955033,2.12643535818614,1299075,0.25,1060,2.23251193372003
"51",14.2208338955033,2.12643535818614,1299075,0.25,1060,2.23251193372003
"52",12.9466723665623,2.12643535818614,1299075,10,1268,5.03820991647052
"53",7.49668480067622,2.12643535818614,1299075,10,1510,1.26056640108986
"54",10.8144025753974,2.12643535818614,1299075,2.5,1510,2.17393876141156
"55",14.3394437427981,1.87252844071566,905934,0.25,1060,2.31472601495905
"56",14.3394437427981,1.87252844071566,905934,0.25,1060,2.31472601495905
"57",12.7211222143437,1.87252844071566,905934,2.5,1510,3.49557610326548
"58",12.1325292370732,1.3041846074698,905935,0.25,1060,0.785009447579027
"59",12.1325292370732,1.3041846074698,905935,0.25,1060,0.785009447579027
"60",12.8335678561343,1.3041846074698,905935,2.5,1510,3.57351748283887
"61",12.6565570502624,2.01093594702864,907788,0.25,1060,1.1482378488261
"62",12.6565570502624,2.01093594702864,907788,0.25,1060,1.1482378488261
"63",13.1905333590764,2.01093594702864,907788,2.5,1510,3.82094711476036
"64",11.7787523348115,3.07331400013252,924100,0.25,1060,0.539789985229044
"65",11.7787523348115,3.07331400013252,924100,0.25,1060,0.539789985229044
"66",14.2177814922119,3.07331400013252,924100,2.5,1510,4.5329812619787
"67",6.64547238168332,3.25443068932669,924105,0.25,1060,-3.01832854130662
"68",6.64547238168332,3.25443068932669,924105,0.25,1060,-3.01832854130662
"69",12.5730624430062,3.25443068932669,924105,2.5,1510,3.39294889020856
"70",14.2208338955033,2.12643535818614,1299075,0.25,1060,2.23251193372003
"71",14.2208338955033,2.12643535818614,1299075,0.25,1060,2.23251193372003
"72",10.8144025753974,2.12643535818614,1299075,2.5,1510,2.17393876141156
"73",9.63267900675174,1.87252844071566,905934,0.1,1003,-1.86404542326461
"74",9.63267900675174,1.87252844071566,905934,0.1,1003,-1.86404542326461
"75",13.4508956596492,1.87252844071566,905934,2,1032,3.77827295801231
"76",12.2042326867083,1.87252844071566,905934,10,1036,4.52358994564394
"77",13.5803756758898,1.87252844071566,905934,10,1268,5.47745957864239
"78",12.2521379295313,1.87252844071566,905934,10,1510,4.55679532964074
"79",7.39039048328514,1.3041846074698,905935,0.1,1003,-3.41828139130741
"80",7.39039048328514,1.3041846074698,905935,0.1,1003,-3.41828139130741
"81",12.1158292474805,1.3041846074698,905935,2,1032,2.85287543855727
"82",12.682971730046,1.3041846074698,905935,10,1036,4.8554265637574
"83",12.5118045038033,1.3041846074698,905935,10,1268,4.73678248348302
"84",12.8547274144536,1.3041846074698,905935,10,1510,4.97447853214969
"85",7.05284045736499,2.01093594702864,907788,0.1,1003,-3.65225324007189
"86",7.05284045736499,2.01093594702864,907788,0.1,1003,-3.65225324007189
"87",10.4617769045496,2.01093594702864,907788,2,1032,1.70637372055611
"88",13.7995232346295,2.01093594702864,907788,10,1036,5.6293610911094
"89",11.2722217484785,2.01093594702864,907788,10,1268,3.87756919155888
"90",11.6169734765205,2.01093594702864,907788,10,1510,4.11653287984441
"91",8.31189666041283,3.07331400013252,924100,0.1,1003,-2.77954198276277
"92",8.31189666041283,3.07331400013252,924100,0.1,1003,-2.77954198276277
"93",10.851548399921,3.07331400013252,924100,2,1032,1.97654273363548
"94",13.2695647951724,3.07331400013252,924100,10,1036,5.26202189298581
"95",13.2315845977353,3.07331400013252,924100,10,1268,5.23569602621515
"96",11.999229048967,3.07331400013252,924100,10,1510,4.38149225213898
"97",7.63825174215489,3.25443068932669,924105,0.1,1003,-3.2464770585518
"98",7.63825174215489,3.25443068932669,924105,0.1,1003,-3.2464770585518
"99",4.1168552138985,3.25443068932669,924105,2,1032,-2.69159086019231
"100",10.3476036598696,3.25443068932669,924105,10,1036,3.23667277034492
"101",11.1793071808313,3.25443068932669,924105,10,1268,3.81316572096132
"102",12.0041360248748,3.25443068932669,924105,10,1510,4.38489350865458
"103",9.75726926911638,2.12643535818614,1299075,0.1,1003,-1.77768603418134
"104",9.75726926911638,2.12643535818614,1299075,0.1,1003,-1.77768603418134
"105",12.108422210801,2.12643535818614,1299075,2,1032,2.84774127196658
"106",13.646315903308,2.12643535818614,1299075,10,1036,5.52316586136282
"107",12.9466723665623,2.12643535818614,1299075,10,1268,5.03820991647052
"108",7.49668480067622,2.12643535818614,1299075,10,1510,1.26056640108986
"109",9.63267900675174,1.87252844071566,905934,0.1,1003,-1.86404542326461
"110",9.63267900675174,1.87252844071566,905934,0.1,1003,-1.86404542326461
"111",12.2042326867083,1.87252844071566,905934,10,1036,4.52358994564394
"112",13.5803756758898,1.87252844071566,905934,10,1268,5.47745957864239
"113",12.2521379295313,1.87252844071566,905934,10,1510,4.55679532964074
"114",7.39039048328514,1.3041846074698,905935,0.1,1003,-3.41828139130741
"115",7.39039048328514,1.3041846074698,905935,0.1,1003,-3.41828139130741
"116",12.682971730046,1.3041846074698,905935,10,1036,4.8554265637574
"117",12.5118045038033,1.3041846074698,905935,10,1268,4.73678248348302
"118",12.8547274144536,1.3041846074698,905935,10,1510,4.97447853214969
"119",7.05284045736499,2.01093594702864,907788,0.1,1003,-3.65225324007189
"120",7.05284045736499,2.01093594702864,907788,0.1,1003,-3.65225324007189
"121",13.7995232346295,2.01093594702864,907788,10,1036,5.6293610911094
"122",11.2722217484785,2.01093594702864,907788,10,1268,3.87756919155888
"123",11.6169734765205,2.01093594702864,907788,10,1510,4.11653287984441
"124",8.31189666041283,3.07331400013252,924100,0.1,1003,-2.77954198276277
"125",8.31189666041283,3.07331400013252,924100,0.1,1003,-2.77954198276277
"126",13.2695647951724,3.07331400013252,924100,10,1036,5.26202189298581
"127",13.2315845977353,3.07331400013252,924100,10,1268,5.23569602621515
"128",11.999229048967,3.07331400013252,924100,10,1510,4.38149225213898
"129",7.63825174215489,3.25443068932669,924105,0.1,1003,-3.2464770585518
"130",7.63825174215489,3.25443068932669,924105,0.1,1003,-3.2464770585518
"131",10.3476036598696,3.25443068932669,924105,10,1036,3.23667277034492
"132",11.1793071808313,3.25443068932669,924105,10,1268,3.81316572096132
"133",12.0041360248748,3.25443068932669,924105,10,1510,4.38489350865458
"134",9.75726926911638,2.12643535818614,1299075,0.1,1003,-1.77768603418134
"135",9.75726926911638,2.12643535818614,1299075,0.1,1003,-1.77768603418134
"136",13.646315903308,2.12643535818614,1299075,10,1036,5.52316586136282
"137",12.9466723665623,2.12643535818614,1299075,10,1268,5.03820991647052
"138",7.49668480067622,2.12643535818614,1299075,10,1510,1.26056640108986
"139",14.3394437427981,1.87252844071566,905934,0.25,1060,2.31472601495905
"140",14.3394437427981,1.87252844071566,905934,0.25,1060,2.31472601495905
"141",12.7211222143437,1.87252844071566,905934,2.5,1510,3.49557610326548
"142",12.1325292370732,1.3041846074698,905935,0.25,1060,0.785009447579027
"143",12.1325292370732,1.3041846074698,905935,0.25,1060,0.785009447579027
"144",12.8335678561343,1.3041846074698,905935,2.5,1510,3.57351748283887
"145",12.6565570502624,2.01093594702864,907788,0.25,1060,1.1482378488261
"146",12.6565570502624,2.01093594702864,907788,0.25,1060,1.1482378488261
"147",13.1905333590764,2.01093594702864,907788,2.5,1510,3.82094711476036
"148",11.7787523348115,3.07331400013252,924100,0.25,1060,0.539789985229044
"149",11.7787523348115,3.07331400013252,924100,0.25,1060,0.539789985229044
"150",14.2177814922119,3.07331400013252,924100,2.5,1510,4.5329812619787
"151",6.64547238168332,3.25443068932669,924105,0.25,1060,-3.01832854130662
"152",6.64547238168332,3.25443068932669,924105,0.25,1060,-3.01832854130662
"153",12.5730624430062,3.25443068932669,924105,2.5,1510,3.39294889020856
"154",14.2208338955033,2.12643535818614,1299075,0.25,1060,2.23251193372003
"155",14.2208338955033,2.12643535818614,1299075,0.25,1060,2.23251193372003
"156",10.8144025753974,2.12643535818614,1299075,2.5,1510,2.17393876141156
"157",13.4508956596492,1.87252844071566,905934,2,1032,3.77827295801231
"158",12.1158292474805,1.3041846074698,905935,2,1032,2.85287543855727
"159",10.4617769045496,2.01093594702864,907788,2,1032,1.70637372055611
"160",10.851548399921,3.07331400013252,924100,2,1032,1.97654273363548
"161",4.1168552138985,3.25443068932669,924105,2,1032,-2.69159086019231
"162",12.108422210801,2.12643535818614,1299075,2,1032,2.84774127196658
"163",14.3394437427981,1.87252844071566,905934,0.25,1060,2.31472601495905
"164",14.3394437427981,1.87252844071566,905934,0.25,1060,2.31472601495905
"165",12.7211222143437,1.87252844071566,905934,2.5,1510,3.49557610326548
"166",12.1325292370732,1.3041846074698,905935,0.25,1060,0.785009447579027
"167",12.1325292370732,1.3041846074698,905935,0.25,1060,0.785009447579027
"168",12.8335678561343,1.3041846074698,905935,2.5,1510,3.57351748283887
"169",12.6565570502624,2.01093594702864,907788,0.25,1060,1.1482378488261
"170",12.6565570502624,2.01093594702864,907788,0.25,1060,1.1482378488261
"171",13.1905333590764,2.01093594702864,907788,2.5,1510,3.82094711476036
"172",11.7787523348115,3.07331400013252,924100,0.25,1060,0.539789985229044
"173",11.7787523348115,3.07331400013252,924100,0.25,1060,0.539789985229044
"174",14.2177814922119,3.07331400013252,924100,2.5,1510,4.5329812619787
"175",6.64547238168332,3.25443068932669,924105,0.25,1060,-3.01832854130662
"176",6.64547238168332,3.25443068932669,924105,0.25,1060,-3.01832854130662
"177",12.5730624430062,3.25443068932669,924105,2.5,1510,3.39294889020856
"178",14.2208338955033,2.12643535818614,1299075,0.25,1060,2.23251193372003
"179",14.2208338955033,2.12643535818614,1299075,0.25,1060,2.23251193372003
"180",10.8144025753974,2.12643535818614,1299075,2.5,1510,2.17393876141156
"181",13.4508956596492,1.87252844071566,905934,2,1032,3.77827295801231
"182",12.1158292474805,1.3041846074698,905935,2,1032,2.85287543855727
"183",10.4617769045496,2.01093594702864,907788,2,1032,1.70637372055611
"184",10.851548399921,3.07331400013252,924100,2,1032,1.97654273363548
"185",4.1168552138985,3.25443068932669,924105,2,1032,-2.69159086019231
"186",12.108422210801,2.12643535818614,1299075,2,1032,2.84774127196658
"187",9.63267900675174,1.87252844071566,905934,0.1,1003,-1.86404542326461
"188",9.63267900675174,1.87252844071566,905934,0.1,1003,-1.86404542326461
"189",12.2042326867083,1.87252844071566,905934,10,1036,4.52358994564394
"190",13.5803756758898,1.87252844071566,905934,10,1268,5.47745957864239
"191",12.2521379295313,1.87252844071566,905934,10,1510,4.55679532964074
"192",7.39039048328514,1.3041846074698,905935,0.1,1003,-3.41828139130741
"193",7.39039048328514,1.3041846074698,905935,0.1,1003,-3.41828139130741
"194",12.682971730046,1.3041846074698,905935,10,1036,4.8554265637574
"195",12.5118045038033,1.3041846074698,905935,10,1268,4.73678248348302
"196",12.8547274144536,1.3041846074698,905935,10,1510,4.97447853214969
"197",7.05284045736499,2.01093594702864,907788,0.1,1003,-3.65225324007189
"198",7.05284045736499,2.01093594702864,907788,0.1,1003,-3.65225324007189
"199",13.7995232346295,2.01093594702864,907788,10,1036,5.6293610911094
"200",11.2722217484785,2.01093594702864,907788,10,1268,3.87756919155888
"201",11.6169734765205,2.01093594702864,907788,10,1510,4.11653287984441
"202",8.31189666041283,3.07331400013252,924100,0.1,1003,-2.77954198276277
"203",8.31189666041283,3.07331400013252,924100,0.1,1003,-2.77954198276277
"204",13.2695647951724,3.07331400013252,924100,10,1036,5.26202189298581
"205",13.2315845977353,3.07331400013252,924100,10,1268,5.23569602621515
"206",11.999229048967,3.07331400013252,924100,10,1510,4.38149225213898
"207",7.63825174215489,3.25443068932669,924105,0.1,1003,-3.2464770585518
"208",7.63825174215489,3.25443068932669,924105,0.1,1003,-3.2464770585518
"209",10.3476036598696,3.25443068932669,924105,10,1036,3.23667277034492
"210",11.1793071808313,3.25443068932669,924105,10,1268,3.81316572096132
"211",12.0041360248748,3.25443068932669,924105,10,1510,4.38489350865458
"212",9.75726926911638,2.12643535818614,1299075,0.1,1003,-1.77768603418134
"213",9.75726926911638,2.12643535818614,1299075,0.1,1003,-1.77768603418134
"214",13.646315903308,2.12643535818614,1299075,10,1036,5.52316586136282
"215",12.9466723665623,2.12643535818614,1299075,10,1268,5.03820991647052
"216",7.49668480067622,2.12643535818614,1299075,10,1510,1.26056640108986
"217",13.4508956596492,1.87252844071566,905934,2,1032,3.77827295801231
"218",12.1158292474805,1.3041846074698,905935,2,1032,2.85287543855727
"219",10.4617769045496,2.01093594702864,907788,2,1032,1.70637372055611
"220",10.851548399921,3.07331400013252,924100,2,1032,1.97654273363548
"221",4.1168552138985,3.25443068932669,924105,2,1032,-2.69159086019231
"222",12.108422210801,2.12643535818614,1299075,2,1032,2.84774127196658
"223",14.3394437427981,1.87252844071566,905934,0.25,1060,2.31472601495905
"224",14.3394437427981,1.87252844071566,905934,0.25,1060,2.31472601495905
"225",12.7211222143437,1.87252844071566,905934,2.5,1510,3.49557610326548
"226",12.1325292370732,1.3041846074698,905935,0.25,1060,0.785009447579027
"227",12.1325292370732,1.3041846074698,905935,0.25,1060,0.785009447579027
"228",12.8335678561343,1.3041846074698,905935,2.5,1510,3.57351748283887
"229",12.6565570502624,2.01093594702864,907788,0.25,1060,1.1482378488261
"230",12.6565570502624,2.01093594702864,907788,0.25,1060,1.1482378488261
"231",13.1905333590764,2.01093594702864,907788,2.5,1510,3.82094711476036
"232",11.7787523348115,3.07331400013252,924100,0.25,1060,0.539789985229044
"233",11.7787523348115,3.07331400013252,924100,0.25,1060,0.539789985229044
"234",14.2177814922119,3.07331400013252,924100,2.5,1510,4.5329812619787
"235",6.64547238168332,3.25443068932669,924105,0.25,1060,-3.01832854130662
"236",6.64547238168332,3.25443068932669,924105,0.25,1060,-3.01832854130662
"237",12.5730624430062,3.25443068932669,924105,2.5,1510,3.39294889020856
"238",14.2208338955033,2.12643535818614,1299075,0.25,1060,2.23251193372003
"239",14.2208338955033,2.12643535818614,1299075,0.25,1060,2.23251193372003
"240",10.8144025753974,2.12643535818614,1299075,2.5,1510,2.17393876141156
"241",9.63267900675174,1.87252844071566,905934,0.1,1003,-1.86404542326461
"242",9.63267900675174,1.87252844071566,905934,0.1,1003,-1.86404542326461
"243",12.2042326867083,1.87252844071566,905934,10,1036,4.52358994564394
"244",13.5803756758898,1.87252844071566,905934,10,1268,5.47745957864239
"245",12.2521379295313,1.87252844071566,905934,10,1510,4.55679532964074
"246",7.39039048328514,1.3041846074698,905935,0.1,1003,-3.41828139130741
"247",7.39039048328514,1.3041846074698,905935,0.1,1003,-3.41828139130741
"248",12.682971730046,1.3041846074698,905935,10,1036,4.8554265637574
"249",12.5118045038033,1.3041846074698,905935,10,1268,4.73678248348302
"250",12.8547274144536,1.3041846074698,905935,10,1510,4.97447853214969
"251",7.05284045736499,2.01093594702864,907788,0.1,1003,-3.65225324007189
"252",7.05284045736499,2.01093594702864,907788,0.1,1003,-3.65225324007189
"253",13.7995232346295,2.01093594702864,907788,10,1036,5.6293610911094
"254",11.2722217484785,2.01093594702864,907788,10,1268,3.87756919155888
"255",11.6169734765205,2.01093594702864,907788,10,1510,4.11653287984441
"256",8.31189666041283,3.07331400013252,924100,0.1,1003,-2.77954198276277
"257",8.31189666041283,3.07331400013252,924100,0.1,1003,-2.77954198276277
"258",13.2695647951724,3.07331400013252,924100,10,1036,5.26202189298581
"259",13.2315845977353,3.07331400013252,924100,10,1268,5.23569602621515
"260",11.999229048967,3.07331400013252,924100,10,1510,4.38149225213898
"261",7.63825174215489,3.25443068932669,924105,0.1,1003,-3.2464770585518
"262",7.63825174215489,3.25443068932669,924105,0.1,1003,-3.2464770585518
"263",10.3476036598696,3.25443068932669,924105,10,1036,3.23667277034492
"264",11.1793071808313,3.25443068932669,924105,10,1268,3.81316572096132
"265",12.0041360248748,3.25443068932669,924105,10,1510,4.38489350865458
"266",9.75726926911638,2.12643535818614,1299075,0.1,1003,-1.77768603418134
"267",9.75726926911638,2.12643535818614,1299075,0.1,1003,-1.77768603418134
"268",13.646315903308,2.12643535818614,1299075,10,1036,5.52316586136282
"269",12.9466723665623,2.12643535818614,1299075,10,1268,5.03820991647052
"270",7.49668480067622,2.12643535818614,1299075,10,1510,1.26056640108986
"271",9.63267900675174,1.87252844071566,905934,0.1,1003,-1.86404542326461
"272",9.63267900675174,1.87252844071566,905934,0.1,1003,-1.86404542326461
"273",12.2042326867083,1.87252844071566,905934,10,1036,4.52358994564394
"274",13.5803756758898,1.87252844071566,905934,10,1268,5.47745957864239
"275",12.2521379295313,1.87252844071566,905934,10,1510,4.55679532964074
"276",7.39039048328514,1.3041846074698,905935,0.1,1003,-3.41828139130741
"277",7.39039048328514,1.3041846074698,905935,0.1,1003,-3.41828139130741
"278",12.682971730046,1.3041846074698,905935,10,1036,4.8554265637574
"279",12.5118045038033,1.3041846074698,905935,10,1268,4.73678248348302
"280",12.8547274144536,1.3041846074698,905935,10,1510,4.97447853214969
"281",7.05284045736499,2.01093594702864,907788,0.1,1003,-3.65225324007189
"282",7.05284045736499,2.01093594702864,907788,0.1,1003,-3.65225324007189
"283",13.7995232346295,2.01093594702864,907788,10,1036,5.6293610911094
"284",11.2722217484785,2.01093594702864,907788,10,1268,3.87756919155888
"285",11.6169734765205,2.01093594702864,907788,10,1510,4.11653287984441
"286",8.31189666041283,3.07331400013252,924100,0.1,1003,-2.77954198276277
"287",8.31189666041283,3.07331400013252,924100,0.1,1003,-2.77954198276277
"288",13.2695647951724,3.07331400013252,924100,10,1036,5.26202189298581
"289",13.2315845977353,3.07331400013252,924100,10,1268,5.23569602621515
"290",11.999229048967,3.07331400013252,924100,10,1510,4.38149225213898
"291",7.63825174215489,3.25443068932669,924105,0.1,1003,-3.2464770585518
"292",7.63825174215489,3.25443068932669,924105,0.1,1003,-3.2464770585518
"293",10.3476036598696,3.25443068932669,924105,10,1036,3.23667277034492
"294",11.1793071808313,3.25443068932669,924105,10,1268,3.81316572096132
"295",12.0041360248748,3.25443068932669,924105,10,1510,4.38489350865458
"296",9.75726926911638,2.12643535818614,1299075,0.1,1003,-1.77768603418134
"297",9.75726926911638,2.12643535818614,1299075,0.1,1003,-1.77768603418134
"298",13.646315903308,2.12643535818614,1299075,10,1036,5.52316586136282
"299",12.9466723665623,2.12643535818614,1299075,10,1268,5.03820991647052
"300",7.49668480067622,2.12643535818614,1299075,10,1510,1.26056640108986
"301",14.3394437427981,1.87252844071566,905934,0.25,1060,2.31472601495905
"302",14.3394437427981,1.87252844071566,905934,0.25,1060,2.31472601495905
"303",12.7211222143437,1.87252844071566,905934,2.5,1510,3.49557610326548
"304",12.1325292370732,1.3041846074698,905935,0.25,1060,0.785009447579027
"305",12.1325292370732,1.3041846074698,905935,0.25,1060,0.785009447579027
"306",12.8335678561343,1.3041846074698,905935,2.5,1510,3.57351748283887
"307",12.6565570502624,2.01093594702864,907788,0.25,1060,1.1482378488261
"308",12.6565570502624,2.01093594702864,907788,0.25,1060,1.1482378488261
"309",13.1905333590764,2.01093594702864,907788,2.5,1510,3.82094711476036
"310",11.7787523348115,3.07331400013252,924100,0.25,1060,0.539789985229044
"311",11.7787523348115,3.07331400013252,924100,0.25,1060,0.539789985229044
"312",14.2177814922119,3.07331400013252,924100,2.5,1510,4.5329812619787
"313",6.64547238168332,3.25443068932669,924105,0.25,1060,-3.01832854130662
"314",6.64547238168332,3.25443068932669,924105,0.25,1060,-3.01832854130662
"315",12.5730624430062,3.25443068932669,924105,2.5,1510,3.39294889020856
"316",14.2208338955033,2.12643535818614,1299075,0.25,1060,2.23251193372003
"317",14.2208338955033,2.12643535818614,1299075,0.25,1060,2.23251193372003
"318",10.8144025753974,2.12643535818614,1299075,2.5,1510,2.17393876141156
"319",13.4508956596492,1.87252844071566,905934,2,1032,3.77827295801231
"320",12.1158292474805,1.3041846074698,905935,2,1032,2.85287543855727
"321",10.4617769045496,2.01093594702864,907788,2,1032,1.70637372055611
"322",10.851548399921,3.07331400013252,924100,2,1032,1.97654273363548
"323",4.1168552138985,3.25443068932669,924105,2,1032,-2.69159086019231
"324",12.108422210801,2.12643535818614,1299075,2,1032,2.84774127196658
"325",9.63267900675174,1.87252844071566,905934,0.1,1003,-1.86404542326461
"326",9.63267900675174,1.87252844071566,905934,0.1,1003,-1.86404542326461
"327",13.4508956596492,1.87252844071566,905934,2,1032,3.77827295801231
"328",12.2042326867083,1.87252844071566,905934,10,1036,4.52358994564394
"329",14.3394437427981,1.87252844071566,905934,0.25,1060,2.31472601495905
"330",14.3394437427981,1.87252844071566,905934,0.25,1060,2.31472601495905
"331",13.5803756758898,1.87252844071566,905934,10,1268,5.47745957864239
"332",12.2521379295313,1.87252844071566,905934,10,1510,4.55679532964074
"333",12.7211222143437,1.87252844071566,905934,2.5,1510,3.49557610326548
"334",7.39039048328514,1.3041846074698,905935,0.1,1003,-3.41828139130741
"335",7.39039048328514,1.3041846074698,905935,0.1,1003,-3.41828139130741
"336",12.1158292474805,1.3041846074698,905935,2,1032,2.85287543855727
"337",12.682971730046,1.3041846074698,905935,10,1036,4.8554265637574
"338",12.1325292370732,1.3041846074698,905935,0.25,1060,0.785009447579027
"339",12.1325292370732,1.3041846074698,905935,0.25,1060,0.785009447579027
"340",12.5118045038033,1.3041846074698,905935,10,1268,4.73678248348302
"341",12.8547274144536,1.3041846074698,905935,10,1510,4.97447853214969
"342",12.8335678561343,1.3041846074698,905935,2.5,1510,3.57351748283887
"343",7.05284045736499,2.01093594702864,907788,0.1,1003,-3.65225324007189
"344",7.05284045736499,2.01093594702864,907788,0.1,1003,-3.65225324007189
"345",10.4617769045496,2.01093594702864,907788,2,1032,1.70637372055611
"346",13.7995232346295,2.01093594702864,907788,10,1036,5.6293610911094
"347",12.6565570502624,2.01093594702864,907788,0.25,1060,1.1482378488261
"348",12.6565570502624,2.01093594702864,907788,0.25,1060,1.1482378488261
"349",11.2722217484785,2.01093594702864,907788,10,1268,3.87756919155888
"350",11.6169734765205,2.01093594702864,907788,10,1510,4.11653287984441
"351",13.1905333590764,2.01093594702864,907788,2.5,1510,3.82094711476036
"352",8.31189666041283,3.07331400013252,924100,0.1,1003,-2.77954198276277
"353",8.31189666041283,3.07331400013252,924100,0.1,1003,-2.77954198276277
"354",10.851548399921,3.07331400013252,924100,2,1032,1.97654273363548
"355",13.2695647951724,3.07331400013252,924100,10,1036,5.26202189298581
"356",11.7787523348115,3.07331400013252,924100,0.25,1060,0.539789985229044
"357",11.7787523348115,3.07331400013252,924100,0.25,1060,0.539789985229044
"358",13.2315845977353,3.07331400013252,924100,10,1268,5.23569602621515
"359",11.999229048967,3.07331400013252,924100,10,1510,4.38149225213898
"360",14.2177814922119,3.07331400013252,924100,2.5,1510,4.5329812619787
"361",7.63825174215489,3.25443068932669,924105,0.1,1003,-3.2464770585518
"362",7.63825174215489,3.25443068932669,924105,0.1,1003,-3.2464770585518
"363",4.1168552138985,3.25443068932669,924105,2,1032,-2.69159086019231
"364",10.3476036598696,3.25443068932669,924105,10,1036,3.23667277034492
"365",6.64547238168332,3.25443068932669,924105,0.25,1060,-3.01832854130662
"366",6.64547238168332,3.25443068932669,924105,0.25,1060,-3.01832854130662
"367",11.1793071808313,3.25443068932669,924105,10,1268,3.81316572096132
"368",12.0041360248748,3.25443068932669,924105,10,1510,4.38489350865458
"369",12.5730624430062,3.25443068932669,924105,2.5,1510,3.39294889020856
"370",9.75726926911638,2.12643535818614,1299075,0.1,1003,-1.77768603418134
"371",9.75726926911638,2.12643535818614,1299075,0.1,1003,-1.77768603418134
"372",12.108422210801,2.12643535818614,1299075,2,1032,2.84774127196658
"373",13.646315903308,2.12643535818614,1299075,10,1036,5.52316586136282
"374",14.2208338955033,2.12643535818614,1299075,0.25,1060,2.23251193372003
"375",14.2208338955033,2.12643535818614,1299075,0.25,1060,2.23251193372003
"376",12.9466723665623,2.12643535818614,1299075,10,1268,5.03820991647052
"377",7.49668480067622,2.12643535818614,1299075,10,1510,1.26056640108986
"378",10.8144025753974,2.12643535818614,1299075,2.5,1510,2.17393876141156
